,file,sent_i,sent,ne_info,amr_graph,amr_head_name,amr_tail_name,amr_role,umr_head_name,umr_tail_name,umr_role,amr_head_id,umr_head_id,amr_tail_id,umr_tail_id,y_guess,y_guess_dist,y_pred
223,2,171,<b><i>Sneak</i></b> is an apocalyptic fiction novel written by Evan Angler and published in 2012.,[{'PER': 'Evan Angler'}],DiGraph with 16 nodes and 15 edges,novel,fiction,:mod,novel,fiction,:mod,n_0,n_0,f_6,f_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
224,2,172,"The second book in the Swipe series, it is aimed at a middle grade audience.",[{'MISC': 'Swipe'}],DiGraph with 12 nodes and 11 edges,audience,grade,:mod,audience,grade,:mod,a2_9,a2_9,g_10,g_10,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
225,2,172,"The second book in the Swipe series, it is aimed at a middle grade audience.",[{'MISC': 'Swipe'}],DiGraph with 12 nodes and 11 edges,grade,middle,:mod,grade,middle,:mod,g_10,g_10,m_11,m_11,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
226,2,173,"<b>Ulupa'U Crater</b> is a cinder cone in the state of Hawaii, where it is located near Marine Corps Base Hawaii.","[{'PER': 'Ulu'}, {'ORG': 'pa'}, {'LOC': ""'U C""}, {'LOC': 'Hawaii'}, {'LOC': 'Marine Corps Base Hawaii'}]",DiGraph with 20 nodes and 19 edges,cone,cinder,:mod,cone,cinder,:mod,c_0,c_0,c2_1,c2_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
227,2,176,It is named after the Beaver River that flows from Alberta to Saskatchewan.,"[{'LOC': 'Beaver River'}, {'LOC': 'Alberta'}, {'LOC': 'Saskatchewan'}]",DiGraph with 16 nodes and 15 edges,flow-01,province,:destination,flow-01,province,:source,f_7,f_7,p2_12,p_8,[':goal'],[1.0],"[':goal', ':goal', ':goal', ':goal', ':goal']"
228,2,176,It is named after the Beaver River that flows from Alberta to Saskatchewan.,"[{'LOC': 'Beaver River'}, {'LOC': 'Alberta'}, {'LOC': 'Saskatchewan'}]",DiGraph with 16 nodes and 15 edges,flow-01,province,:source,flow-01,province,:source,f_7,f_7,p_8,p_8,"[':material', ':source', ':start']","[0.1, 0.6, 0.3]","[':source', ':source', ':source', ':material', ':source']"
229,2,177,"<b><i>Lakbima News</i></b> is a weekly English-language newspaper in Sri Lanka. It is published on every Sunday, by Sumathi Newspapers (Pvt) Ltd.","[{'ORG': 'Lakbima News'}, {'MISC': 'English'}, {'LOC': 'Sri Lanka'}, {'ORG': 'Sumathi Newspapers'}, {'ORG': 'Pvt) Ltd'}]",DiGraph with 32 nodes and 31 edges,newspaper,language,:mod,newspaper,language,:mod,n2_1,n2_1,l_6,l_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
230,2,179,"This zone is named after a subgroup of the Oromo, who inhabit it.",[{'MISC': 'Oromo'}],DiGraph with 12 nodes and 11 edges,zone,this,:mod,zone,this,:mod,z_1,z_1,t_2,t_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
231,2,179,"This zone is named after a subgroup of the Oromo, who inhabit it.",[{'MISC': 'Oromo'}],DiGraph with 12 nodes and 11 edges,person,ethnic-group,:mod,person,ethnic-group,:mod,p_5,p_5,e_6,e_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
232,2,180,The <b>Guji Oromo</b> are an ethnic Oromo subgroup living in southern Ethiopia.,"[{'MISC': 'Gu'}, {'MISC': 'ji Oromo'}, {'MISC': 'Oromo'}, {'LOC': 'Ethiopia'}]",DiGraph with 17 nodes and 16 edges,subgroup,ethnic,:mod,subgroup,ethnic,:mod,s_0,s_0,e_1,e_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
233,2,180,The <b>Guji Oromo</b> are an ethnic Oromo subgroup living in southern Ethiopia.,"[{'MISC': 'Gu'}, {'MISC': 'ji Oromo'}, {'MISC': 'Oromo'}, {'LOC': 'Ethiopia'}]",DiGraph with 17 nodes and 16 edges,subgroup,ethnic-group,:mod,subgroup,ethnic,:mod,s_0,s_0,e2_2,e_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
234,2,181,They are distinguished by their agro-pastoral lifestyle.,[{'PER': 'They'}],DiGraph with 7 nodes and 6 edges,lifestyle,agrarian,:mod,lifestyle,agrarian,:mod,l_3,l_3,a_4,a_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
235,2,181,They are distinguished by their agro-pastoral lifestyle.,[{'PER': 'They'}],DiGraph with 7 nodes and 6 edges,lifestyle,pastoral,:mod,lifestyle,pastoral,:mod,l_3,l_3,p_5,p_5,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
236,2,183,"The <b>Borana Oromo people</b>, also called the <b>Boran</b>, are a subethnic section of the Oromo people who live in southern Ethiopia (Oromia) and northern Kenya.","[{'MISC': 'Borana Oromo'}, {'MISC': 'Boran'}, {'MISC': 'Oromo'}, {'LOC': 'Ethiopia'}, {'LOC': 'Oromia'}, {'LOC': 'Kenya'}]",DiGraph with 28 nodes and 27 edges,section,subethnic,:mod,section,subethnic,:mod,s_0,s_0,s2_1,s2_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
237,2,183,"The <b>Borana Oromo people</b>, also called the <b>Boran</b>, are a subethnic section of the Oromo people who live in southern Ethiopia (Oromia) and northern Kenya.","[{'MISC': 'Borana Oromo'}, {'MISC': 'Boran'}, {'MISC': 'Oromo'}, {'LOC': 'Ethiopia'}, {'LOC': 'Oromia'}, {'LOC': 'Kenya'}]",DiGraph with 28 nodes and 27 edges,person,ethnic-group,:mod,person,ethnic-group,:mod,p_3,p_3,e_4,e_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
238,2,183,"The <b>Borana Oromo people</b>, also called the <b>Boran</b>, are a subethnic section of the Oromo people who live in southern Ethiopia (Oromia) and northern Kenya.","[{'MISC': 'Borana Oromo'}, {'MISC': 'Boran'}, {'MISC': 'Oromo'}, {'LOC': 'Ethiopia'}, {'LOC': 'Oromia'}, {'LOC': 'Kenya'}]",DiGraph with 28 nodes and 27 edges,person,ethnic-group,:mod,person,ethnic-group,:mod,p2_21,p_3,e2_22,e_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
239,2,184,They speak a dialect of the Oromo language that is distinct enough that it is difficult for other Oromo speakers to understand.,"[{'MISC': 'Oromo'}, {'MISC': 'Oromo'}, {'B_human': 'speakers'}, {'PER': 'They'}]",DiGraph with 16 nodes and 15 edges,dialect,language,:mod,dialect,language,:mod,d_1,d_1,l_2,l_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
240,2,184,They speak a dialect of the Oromo language that is distinct enough that it is difficult for other Oromo speakers to understand.,"[{'MISC': 'Oromo'}, {'MISC': 'Oromo'}, {'B_human': 'speakers'}, {'PER': 'They'}]",DiGraph with 16 nodes and 15 edges,person,other,:mod,person,other,:mod,p_11,p_11,o_14,o_14,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
241,2,188,"The Ethiopian <b>Somali Regional State</b> (Somali: Dawlada Deegaanka Soomaalida Itoobiya, Arabic: الدولة الاثيوبية المنطقة الصومالية‎‎) is the easternmost of the nine ethnic divisions (<i>kililoch</i>) of Ethiopia.","[{'MISC': 'Ethiopian'}, {'MISC': 'Somali'}, {'ORG': 'Regional'}, {'MISC': 'Somali'}, {'LOC': 'Da'}, {'LOC': 'ada Deega'}, {'LOC': 'ka Soomaalida Itoo'}, {'LOC': 'ya'}, {'MISC': 'Arabic'}, {'LOC': 'ة'}, {'LOC': 'Ethiopia'}]",DiGraph with 17 nodes and 16 edges,division,ethnic,:mod,division,ethnic,:mod,d_10,d_10,e2_12,e2_12,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
242,2,189,"It is often called Soomaali Galbeed (""Western Somalia"") on account of its geographical position within the Greater Somalia matrix.","[{'LOC': 'Soomaali Galbeed'}, {'LOC': 'Western Somalia'}, {'LOC': 'Greater Somalia'}]",DiGraph with 16 nodes and 15 edges,position-01,geographic,:mod,position-01,geographic,:mod,p_7,p_7,g_15,g_15,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
243,2,189,"It is often called Soomaali Galbeed (""Western Somalia"") on account of its geographical position within the Greater Somalia matrix.","[{'LOC': 'Soomaali Galbeed'}, {'LOC': 'Western Somalia'}, {'LOC': 'Greater Somalia'}]",DiGraph with 16 nodes and 15 edges,matrix,country-region,:mod,matrix,country-region,:mod,m_9,m_9,c4_10,c4_10,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
244,2,190,"The <b>Afar Regional State</b> (Afar: Qafar; Amharic: አፋር ክልል?) is one of the nine regional states (<i>kililoch</i>) of Ethiopia, and is the homeland of the Afar people.","[{'MISC': 'A'}, {'MISC': 'far'}, {'LOC': 'State'}, {'MISC': 'A'}, {'MISC': 'far'}, {'LOC': 'Q'}, {'MISC': 'Amharic'}, {'LOC': 'loc'}, {'LOC': 'Ethiopia'}, {'MISC': 'Afar'}]",DiGraph with 23 nodes and 22 edges,person,ethnic-group,:mod,person,ethnic-group,:mod,p_16,p_16,e_17,e_17,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
